product,supplier,capacity
Product_0210,S4,32
Product_0211,S1,4895
Product_0211,S2,5378
Product_0211,S3,5758
Product_0211,S4,5460
Product_0212,S1,349
Product_0212,S2,413
Product_0212,S3,272
Product_0212,S4,374
Product_0213,S1,454
Product_0213,S2,414
Product_0213,S3,458
Product_0213,S4,373
Product_0225,S1,13644
Product_0225,S2,13914
Product_0225,S3,12384
Product_0225,S4,16866
Product_0226,S1,1277
Product_0226,S2,1374
Product_0226,S3,1718
Product_0226,S4,1046
Product_0228,S1,13915
Product_0228,S2,10000
Product_0228,S3,13729
Product_0228,S4,9600
Product_0230,S1,3503
Product_0230,S2,2925
Product_0230,S3,4043
Product_0230,S4,3251
Product_0231,S1,10
Product_0231,S2,11
Product_0231,S3,11
Product_0231,S4,10
Product_0232,S1,55
Product_0232,S2,50
Product_0232,S3,36
Product_0232,S4,38
Product_0243,S1,1582
Product_0243,S2,1194
Product_0243,S3,1327
Product_0243,S4,1485
Product_0245,S1,1442
Product_0245,S2,1239
Product_0245,S3,1158
Product_0245,S4,1772
Product_0246,S1,452
Product_0246,S2,421
Product_0246,S3,562
Product_0246,S4,436
Product_0247,S1,6
Product_0247,S2,7
Product_0247,S3,6
Product_0247,S4,5
Product_0249,S1,28
Product_0249,S2,34
Product_0249,S3,38
Product_0249,S4,38
Product_0250,S1,10899
Product_0250,S2,11452
Product_0250,S3,15347
Product_0250,S4,13342
Product_0272,S1,2588
Product_0272,S2,2140
Product_0272,S3,1969
Product_0272,S4,1681
Product_0273,S1,4
Product_0273,S2,5
Product_0273,S3,5
Product_0273,S4,5
Product_0274,S1,1988
Product_0274,S2,2533
Product_0274,S3,2572
Product_0274,S4,1941
Product_0287,S1,152
Product_0287,S2,103
Product_0287,S3,99
Product_0287,S4,114
Product_0288,S1,1072
Product_0288,S2,1368
Product_0288,S3,1247
Product_0288,S4,1522
Product_0293,S1,335
Product_0293,S2,390
Product_0293,S3,442
Product_0293,S4,330
Product_0294,S1,20
Product_0294,S2,18
Product_0294,S3,20
Product_0294,S4,23
Product_0295,S1,30
Product_0295,S2,27
Product_0295,S3,33
Product_0295,S4,32
Product_0300,S1,88
Product_0300,S2,85
Product_0300,S3,93
Product_0300,S4,99
Product_0301,S1,185
Product_0301,S2,182
Product_0301,S3,194
Product_0301,S4,187
Product_0302,S1,293
Product_0302,S2,309
Product_0302,S3,408
Product_0302,S4,398
Product_0304,S1,434
Product_0304,S2,448
Product_0304,S3,282
Product_0304,S4,452
Product_0308,S1,201
Product_0308,S2,162
Product_0308,S3,161
Product_0308,S4,198
Product_0311,S1,18
Product_0311,S2,24
Product_0311,S3,16
Product_0311,S4,17
Product_0318,S1,33
Product_0318,S2,33
Product_0318,S3,34
Product_0318,S4,34
Product_0319,S1,2
Product_0319,S2,2
Product_0319,S3,2
Product_0319,S4,2
Product_0320,S1,42
Product_0320,S2,39
Product_0320,S3,27
Product_0320,S4,36
Product_0321,S1,12
Product_0321,S2,11
Product_0321,S3,11
Product_0321,S4,10
Product_0325,S1,124
Product_0325,S2,150
Product_0325,S3,138
Product_0325,S4,155
Product_0326,S1,20
Product_0326,S2,20
Product_0326,S3,17
Product_0326,S4,19
Product_0329,S1,63
Product_0329,S2,82
Product_0329,S3,78
Product_0329,S4,82
Product_0330,S1,0
Product_0330,S2,0
Product_0330,S3,0
Product_0330,S4,0
Product_0333,S1,35
Product_0333,S2,45
Product_0333,S3,35
Product_0333,S4,55
Product_0337,S1,198
Product_0337,S2,208
Product_0337,S3,203
Product_0337,S4,169
Product_0342,S1,100
Product_0342,S2,105
Product_0342,S3,146
Product_0342,S4,103
Product_0347,S1,8
Product_0347,S2,11
Product_0347,S3,10
Product_0347,S4,8
Product_0349,S1,773
Product_0349,S2,660
Product_0349,S3,741
Product_0349,S4,766
Product_0352,S1,2
Product_0352,S2,3
Product_0352,S3,3
Product_0352,S4,2
Product_0353,S1,78
Product_0353,S2,106
Product_0353,S3,110
Product_0353,S4,85
Product_0364,S1,4
Product_0364,S2,3
Product_0364,S3,3
Product_0364,S4,4
Product_0365,S1,18
Product_0365,S2,17
Product_0365,S3,15
Product_0365,S4,16
Product_0394,S1,14
Product_0394,S2,14
Product_0394,S3,16
Product_0394,S4,17
Product_0395,S1,6
Product_0395,S2,5
Product_0395,S3,7
Product_0395,S4,6
Product_0412,S1,196
Product_0412,S2,172
Product_0412,S3,258
Product_0412,S4,266
Product_0413,S1,8174
Product_0413,S2,8474
Product_0413,S3,10595
Product_0413,S4,9120
Product_0414,S1,2260
Product_0414,S2,2120
Product_0414,S3,2706
Product_0414,S4,2709
Product_0415,S1,9169
Product_0415,S2,10962
Product_0415,S3,11499
Product_0415,S4,7790
Product_0416,S1,3456
Product_0416,S2,3536
Product_0416,S3,3081
Product_0416,S4,3400
Product_0417,S1,2201
Product_0417,S2,1977
Product_0417,S3,2145
Product_0417,S4,2963
Product_0418,S1,23033
Product_0418,S2,17297
Product_0418,S3,26778
Product_0418,S4,22579
Product_0419,S1,8356
Product_0419,S2,10626
Product_0419,S3,10243
Product_0419,S4,8304
Product_0420,S1,66652
Product_0420,S2,86508
Product_0420,S3,65982
Product_0420,S4,77822
Product_0421,S1,6937
Product_0421,S2,9219
Product_0421,S3,8918
Product_0421,S4,7243
Product_0422,S1,4983
Product_0422,S2,7827
Product_0422,S3,8075
Product_0422,S4,7130
Product_0423,S1,4489
Product_0423,S2,4610
Product_0423,S3,5681
Product_0423,S4,5388
Product_0424,S1,65365
Product_0424,S2,67326
Product_0424,S3,70204
Product_0424,S4,66366
Product_0425,S1,16362
Product_0425,S2,12456
Product_0425,S3,13126
Product_0425,S4,13002
Product_0426,S1,71
Product_0426,S2,69
Product_0426,S3,84
Product_0426,S4,102
Product_0427,S1,63187
Product_0427,S2,53686
Product_0427,S3,57661
Product_0427,S4,58843
Product_0428,S1,1
Product_0428,S2,1
Product_0428,S3,1
Product_0428,S4,1
Product_0432,S1,10
Product_0432,S2,11
Product_0432,S3,9
Product_0432,S4,12
Product_0436,S1,16
Product_0436,S2,13
Product_0436,S3,19
Product_0436,S4,20
Product_0437,S1,350
Product_0437,S2,304
Product_0437,S3,420
Product_0437,S4,395
Product_0442,S1,2
Product_0442,S2,2
Product_0442,S3,2
Product_0442,S4,2
Product_0453,S1,52
Product_0453,S2,63
Product_0453,S3,77
Product_0453,S4,62
Product_0454,S1,22
Product_0454,S2,21
Product_0454,S3,14
Product_0454,S4,21
Product_0456,S1,6
Product_0456,S2,4
Product_0456,S3,5
Product_0456,S4,6
Product_0458,S1,49
Product_0458,S2,54
Product_0458,S3,43
Product_0458,S4,63
Product_0460,S1,3
Product_0460,S2,4
Product_0460,S3,4
Product_0460,S4,4
Product_0463,S1,179
Product_0463,S2,117
Product_0463,S3,115
Product_0463,S4,180
Product_0465,S1,1
Product_0465,S2,1
Product_0465,S3,1
Product_0465,S4,1
Product_0466,S1,1
Product_0466,S2,1
Product_0466,S3,1
Product_0466,S4,1
Product_0467,S1,1
Product_0467,S2,1
Product_0467,S3,1
Product_0467,S4,1
Product_0471,S1,21
Product_0471,S2,28
Product_0471,S3,22
Product_0471,S4,31
Product_0474,S1,1
Product_0474,S2,1
Product_0474,S3,1
Product_0474,S4,1
Product_0484,S1,19
Product_0484,S2,21
Product_0484,S3,17
Product_0484,S4,20
Product_0486,S1,162
Product_0486,S2,219
Product_0486,S3,203
Product_0486,S4,246
Product_0487,S1,147
Product_0487,S2,155
Product_0487,S3,110
Product_0487,S4,130
Product_0495,S1,50
Product_0495,S2,59
Product_0495,S3,51
Product_0495,S4,51
Product_0496,S1,8
Product_0496,S2,9
Product_0496,S3,7
Product_0496,S4,10
Product_0505,S1,9
Product_0505,S2,7
Product_0505,S3,8
Product_0505,S4,8
Product_0506,S1,176
Product_0506,S2,113
Product_0506,S3,136
Product_0506,S4,155
Product_0507,S1,204
Product_0507,S2,201
Product_0507,S3,196
Product_0507,S4,214
Product_0512,S1,38
Product_0512,S2,50
Product_0512,S3,39
Product_0512,S4,44
Product_0516,S1,1
Product_0516,S2,1
Product_0516,S3,1
Product_0516,S4,1
Product_0533,S1,4
Product_0533,S2,4
Product_0533,S3,5
Product_0533,S4,5
Product_0544,S1,1
Product_0544,S2,1
Product_0544,S3,1
Product_0544,S4,1
Product_0547,S1,234
Product_0547,S2,190
Product_0547,S3,180
Product_0547,S4,224
Product_0548,S1,800
Product_0548,S2,909
Product_0548,S3,794
Product_0548,S4,831
Product_0565,S1,5
Product_0565,S2,4
Product_0565,S3,5
Product_0565,S4,4
Product_0567,S1,193
Product_0567,S2,145
Product_0567,S3,206
Product_0567,S4,198
Product_0599,S1,961
Product_0599,S2,1262
Product_0599,S3,1267
Product_0599,S4,1225
Product_0634,S1,9
Product_0634,S2,6
Product_0634,S3,9
Product_0634,S4,9
Product_0635,S1,88
Product_0635,S2,99
Product_0635,S3,132
Product_0635,S4,133
Product_0636,S1,109
Product_0636,S2,81
Product_0636,S3,81
Product_0636,S4,112
Product_0637,S1,3
Product_0637,S2,3
Product_0637,S3,3
Product_0637,S4,4
Product_0638,S1,1
Product_0638,S2,1
Product_0638,S3,1
Product_0638,S4,1
Product_0639,S1,2
Product_0639,S2,2
Product_0639,S3,2
Product_0639,S4,2
Product_0642,S1,3
Product_0642,S2,3
Product_0642,S3,3
Product_0642,S4,3
Product_0643,S1,13
Product_0643,S2,9
Product_0643,S3,11
Product_0643,S4,13
Product_0646,S1,461
Product_0646,S2,543
Product_0646,S3,397
Product_0646,S4,428
Product_0647,S1,1
Product_0647,S2,1
Product_0647,S3,1
Product_0647,S4,1
Product_0650,S1,230
Product_0650,S2,283
Product_0650,S3,201
Product_0650,S4,260
Product_0825,S1,2
Product_0825,S2,2
Product_0825,S3,2
Product_0825,S4,2
Product_0899,S1,1223
Product_0899,S2,1204
Product_0899,S3,1324
Product_0899,S4,1511
Product_0905,S1,20
Product_0905,S2,26
Product_0905,S3,17
Product_0905,S4,22
Product_0935,S1,16361
Product_0935,S2,14356
Product_0935,S3,17568
Product_0935,S4,16796
Product_0936,S1,52200
Product_0936,S2,65219
Product_0936,S3,63074
Product_0936,S4,71264
Product_0937,S1,27676
Product_0937,S2,32828
Product_0937,S3,27041
Product_0937,S4,27650
Product_0944,S1,3
Product_0944,S2,3
Product_0944,S3,3
Product_0944,S4,3
Product_0946,S1,14
Product_0946,S2,12
Product_0946,S3,13
Product_0946,S4,13
Product_0951,S1,132
Product_0951,S2,200
Product_0951,S3,173
Product_0951,S4,181
Product_0965,S1,2
Product_0965,S2,2
Product_0965,S3,2
Product_0965,S4,2
Product_0966,S1,50
Product_0966,S2,64
Product_0966,S3,78
Product_0966,S4,81
Product_0967,S1,23
Product_0967,S2,27
Product_0967,S3,27
Product_0967,S4,27
Product_0973,S1,625
Product_0973,S2,748
Product_0973,S3,636
Product_0973,S4,645
Product_0976,S1,139
Product_0976,S2,125
Product_0976,S3,90
Product_0976,S4,115
Product_0977,S1,1478
Product_0977,S2,1075
Product_0977,S3,1630
Product_0977,S4,1734
Product_0979,S1,7518
Product_0979,S2,8475
Product_0979,S3,10312
Product_0979,S4,7787
Product_0980,S1,24905
Product_0980,S2,26621
Product_0980,S3,24932
Product_0980,S4,21198
Product_0981,S1,8236
Product_0981,S2,9396
Product_0981,S3,7636
Product_0981,S4,9041
Product_0982,S1,11064
Product_0982,S2,17462
Product_0982,S3,15284
Product_0982,S4,12596
Product_0984,S1,11730
Product_0984,S2,7633
Product_0984,S3,8054
Product_0984,S4,9693
Product_0985,S1,32005
Product_0985,S2,22146
Product_0985,S3,35061
Product_0985,S4,33092
Product_0986,S1,4
Product_0986,S2,3
Product_0986,S3,4
Product_0986,S4,4
Product_0987,S1,4459
Product_0987,S2,5347
Product_0987,S3,4006
Product_0987,S4,4001
Product_0989,S1,2633
Product_0989,S2,3169
Product_0989,S3,2693
Product_0989,S4,3384
Product_0990,S1,667
Product_0990,S2,846
Product_0990,S3,825
Product_0990,S4,590
Product_0995,S1,854
Product_0995,S2,991
Product_0995,S3,997
Product_0995,S4,798
Product_0997,S1,4852
Product_0997,S2,3639
Product_0997,S3,3761
Product_0997,S4,4846
Product_0998,S1,57334
Product_0998,S2,66631
Product_0998,S3,53822
Product_0998,S4,47120
Product_0999,S1,37
Product_0999,S2,49
Product_0999,S3,46
Product_0999,S4,32
Product_1000,S1,102234
Product_1000,S2,102023
Product_1000,S3,119475
Product_1000,S4,81806
Product_1001,S1,2735
Product_1001,S2,3676
Product_1001,S3,2676
Product_1001,S4,3093
Product_1002,S1,394
Product_1002,S2,404
Product_1002,S3,450
Product_1002,S4,418
Product_1003,S1,64
Product_1003,S2,55
Product_1003,S3,58
Product_1003,S4,72
Product_1004,S1,95
Product_1004,S2,69
Product_1004,S3,98
Product_1004,S4,95
Product_1006,S1,633
Product_1006,S2,670
Product_1006,S3,895
Product_1006,S4,920
Product_1007,S1,3083
Product_1007,S2,3645
Product_1007,S3,3156
Product_1007,S4,4113
Product_1017,S1,534
Product_1017,S2,626
Product_1017,S3,471
Product_1017,S4,474
Product_1022,S1,0
Product_1022,S2,0
Product_1022,S3,0
Product_1022,S4,0
Product_1053,S1,96
Product_1053,S2,150
Product_1053,S3,105
Product_1053,S4,106
Product_1054,S1,18
Product_1054,S2,19
Product_1054,S3,27
Product_1054,S4,28
Product_1083,S1,119
Product_1083,S2,128
Product_1083,S3,176
Product_1083,S4,152
Product_1093,S1,209
Product_1093,S2,194
Product_1093,S3,147
Product_1093,S4,136
Product_1094,S1,22
Product_1094,S2,17
Product_1094,S3,17
Product_1094,S4,16
Product_1095,S1,2
Product_1095,S2,2
Product_1095,S3,2
Product_1095,S4,2
Product_1104,S1,1588
Product_1104,S2,1760
Product_1104,S3,1640
Product_1104,S4,1818
Product_1107,S1,6544
Product_1107,S2,5190
Product_1107,S3,5734
Product_1107,S4,5664
Product_1138,S1,6
Product_1138,S2,5
Product_1138,S3,5
Product_1138,S4,4
Product_1139,S1,1
Product_1139,S2,1
Product_1139,S3,1
Product_1139,S4,1
Product_1140,S1,3
Product_1140,S2,3
Product_1140,S3,4
Product_1140,S4,4
Product_1143,S1,9
Product_1143,S2,7
Product_1143,S3,8
Product_1143,S4,9
Product_1154,S1,9884
Product_1154,S2,8136
Product_1154,S3,11344
Product_1154,S4,9506
Product_1168,S1,1
Product_1168,S2,1
Product_1168,S3,1
Product_1168,S4,1
Product_1171,S1,21
Product_1171,S2,21
Product_1171,S3,17
Product_1171,S4,16
Product_1178,S1,63
Product_1178,S2,56
Product_1178,S3,77
Product_1178,S4,79
Product_1180,S1,346
Product_1180,S2,308
Product_1180,S3,272
Product_1180,S4,345
Product_1249,S1,5698
Product_1249,S2,8442
Product_1249,S3,8787
Product_1249,S4,7691
Product_1250,S1,71843
Product_1250,S2,65822
Product_1250,S3,71431
Product_1250,S4,66953
Product_1264,S1,4027
Product_1264,S2,4478
Product_1264,S3,4715
Product_1264,S4,5726
Product_1276,S1,2954
Product_1276,S2,2918
Product_1276,S3,2790
Product_1276,S4,2699
Product_1284,S1,1854
Product_1284,S2,2382
Product_1284,S3,2219
Product_1284,S4,2810
Product_1291,S1,2252
Product_1291,S2,1751
Product_1291,S3,1714
Product_1291,S4,2227
Product_1293,S1,2102
Product_1293,S2,2068
Product_1293,S3,2847
Product_1293,S4,2510
Product_1298,S1,61147
Product_1298,S2,54709
Product_1298,S3,53831
Product_1298,S4,58150
Product_1299,S1,38886
Product_1299,S2,41951
Product_1299,S3,31119
Product_1299,S4,27950
Product_1314,S1,10256
Product_1314,S2,7762
Product_1314,S3,8827
Product_1314,S4,8643
Product_1365,S1,1595
Product_1365,S2,1476
Product_1365,S3,1457
Product_1365,S4,1789
Product_1368,S1,8595
Product_1368,S2,11582
Product_1368,S3,9319
Product_1368,S4,8541
Product_1384,S1,7181
Product_1384,S2,7919
Product_1384,S3,6635
Product_1384,S4,7389
Product_1385,S1,775
Product_1385,S2,660
Product_1385,S3,965
Product_1385,S4,737
Product_1387,S1,19641
Product_1387,S2,19874
Product_1387,S3,26137
Product_1387,S4,21738
Product_1388,S1,70325
Product_1388,S2,96787
Product_1388,S3,82147
Product_1388,S4,86179
Product_1392,S1,18173
Product_1392,S2,13139
Product_1392,S3,14487
Product_1392,S4,18781
Product_1402,S1,8764
Product_1402,S2,12691
Product_1402,S3,10041
Product_1402,S4,12281
Product_1409,S1,24057
Product_1409,S2,15323
Product_1409,S3,20725
Product_1409,S4,20014
Product_1410,S1,63169
Product_1410,S2,73572
Product_1410,S3,60524
Product_1410,S4,61693
Product_1416,S1,70771
Product_1416,S2,73753
Product_1416,S3,90068
Product_1416,S4,82444
Product_1417,S1,2421
Product_1417,S2,1890
Product_1417,S3,2178
Product_1417,S4,1966
Product_1419,S1,197254
Product_1419,S2,213982
Product_1419,S3,208900
Product_1419,S4,160551
Product_1420,S1,17058
Product_1420,S2,20468
Product_1420,S3,21843
Product_1420,S4,20506
Product_1421,S1,6517
Product_1421,S2,8120
Product_1421,S3,7922
Product_1421,S4,6313
Product_1422,S1,17525
Product_1422,S2,12046
Product_1422,S3,17949
Product_1422,S4,14009
Product_1423,S1,22419
Product_1423,S2,20937
Product_1423,S3,14081
Product_1423,S4,18027
Product_1424,S1,41448
Product_1424,S2,32287
Product_1424,S3,33829
Product_1424,S4,39043
Product_1425,S1,1212
Product_1425,S2,997
Product_1425,S3,1113
Product_1425,S4,811
Product_1427,S1,3700
Product_1427,S2,2824
Product_1427,S3,2903
Product_1427,S4,3495
Product_1429,S1,52540
Product_1429,S2,73053
Product_1429,S3,57161
Product_1429,S4,74372
Product_1431,S1,48265
Product_1431,S2,38653
Product_1431,S3,40972
Product_1431,S4,37895
Product_1432,S1,48492
Product_1432,S2,49889
Product_1432,S3,59643
Product_1432,S4,55515
Product_1434,S1,3760
Product_1434,S2,2796
Product_1434,S3,3858
Product_1434,S4,3754
Product_1435,S1,45234
Product_1435,S2,49691
Product_1435,S3,47950
Product_1435,S4,42361
Product_1438,S1,3716
Product_1438,S2,3152
Product_1438,S3,2792
Product_1438,S4,2918
Product_1441,S1,3149
Product_1441,S2,2472
Product_1441,S3,2614
Product_1441,S4,3210
Product_1442,S1,497
Product_1442,S2,406
Product_1442,S3,362
Product_1442,S4,479
Product_1443,S1,10301
Product_1443,S2,12334
Product_1443,S3,11775
Product_1443,S4,10585
Product_1444,S1,6804
Product_1444,S2,5484
Product_1444,S3,6332
Product_1444,S4,6118
Product_1445,S1,893
Product_1445,S2,695
Product_1445,S3,944
Product_1445,S4,934
Product_1448,S1,7155
Product_1448,S2,6800
Product_1448,S3,8198
Product_1448,S4,8076
Product_1461,S1,19204
Product_1461,S2,22209
Product_1461,S3,26395
Product_1461,S4,24180
Product_1464,S1,38109
Product_1464,S2,36142
Product_1464,S3,29190
Product_1464,S4,33304
Product_1469,S1,9150
Product_1469,S2,9878
Product_1469,S3,8084
Product_1469,S4,8230
Product_1470,S1,212752
Product_1470,S2,178287
Product_1470,S3,199644
Product_1470,S4,215769
Product_1477,S1,31
Product_1477,S2,35
Product_1477,S3,47
Product_1477,S4,36
Product_1478,S1,22507
Product_1478,S2,21623
Product_1478,S3,20503
Product_1478,S4,19805
Product_1481,S1,259
Product_1481,S2,390
Product_1481,S3,337
Product_1481,S4,359
Product_1495,S1,13833
Product_1495,S2,11053
Product_1495,S3,14962
Product_1495,S4,13962
Product_1496,S1,80832
Product_1496,S2,71224
Product_1496,S3,75650
Product_1496,S4,69285
Product_1499,S1,1246
Product_1499,S2,1836
Product_1499,S3,1257
Product_1499,S4,1398
Product_1500,S1,572
Product_1500,S2,638
Product_1500,S3,532
Product_1500,S4,641
Product_1503,S1,8145
Product_1503,S2,6508
Product_1503,S3,8982
Product_1503,S4,6266
Product_1505,S1,13675
Product_1505,S2,13119
Product_1505,S3,16247
Product_1505,S4,11835
Product_1509,S1,2513
Product_1509,S2,2296
Product_1509,S3,2565
Product_1509,S4,2269
Product_1512,S1,1476
Product_1512,S2,1164
Product_1512,S3,1536
Product_1512,S4,1135
Product_1513,S1,42729
Product_1513,S2,35998
Product_1513,S3,41887
Product_1513,S4,30185
Product_1518,S1,4440
Product_1518,S2,3459
Product_1518,S3,4911
Product_1518,S4,4961
